user_id,age,gender,device_type,ad_category,previous_clicks,page_views,session_time,time_of_day,clicked
4024,23,Female,Desktop,Electronics,8,11,185,Night,0
4025,58,Male,Desktop,Travel,7,12,254,Afternoon,0
4026,53,Male,Tablet,Food,2,22,262,Afternoon,1
4027,19,Female,Mobile,Electronics,17,3,283,Afternoon,0
4028,46,Female,Mobile,Food,7,1,343,Morning,1
4029,21,Female,Desktop,Fashion,15,27,20,Afternoon,0
4030,18,Female,Mobile,Fashion,14,8,161,Night,0
4031,36,Male,Desktop,Food,14,26,198,Night,1
4032,43,Female,Desktop,Food,15,19,220,Afternoon,0
4033,42,Female,Mobile,Food,0,13,106,Night,0
4034,27,Male,Desktop,Fashion,9,7,348,Night,0
4035,32,Male,Mobile,Fashion,18,13,56,Afternoon,0
4036,39,Male,Desktop,Electronics,4,26,66,Morning,0
4037,38,Female,Mobile,Travel,17,6,84,Afternoon,0
4038,39,Male,Desktop,Travel,2,3,263,Night,1
4039,53,Female,Mobile,Fashion,3,6,580,Night,0
4040,51,Male,Desktop,Travel,3,28,179,Afternoon,0
4041,47,Male,Desktop,Food,10,3,155,Night,0
4042,42,Female,Desktop,Electronics,8,13,42,Morning,0
4043,45,Male,Mobile,Fashion,0,13,524,Afternoon,0
4044,18,Male,Tablet,Fashion,15,25,266,Night,1
4045,21,Male,Desktop,Travel,8,13,135,Morning,1
4046,24,Male,Desktop,Food,10,1,122,Night,0
4047,26,Male,Mobile,Electronics,5,29,351,Morning,0
4048,53,Female,Desktop,Travel,16,8,57,Night,0
4049,36,Female,Desktop,Fashion,11,5,373,Afternoon,0
4050,18,Male,Desktop,Fashion,7,20,407,Night,1
4051,27,Female,Desktop,Travel,15,17,204,Afternoon,0
4052,53,Female,Tablet,Food,4,9,330,Morning,1
4053,26,Female,Tablet,Electronics,0,13,147,Morning,0
4054,59,Male,Desktop,Electronics,16,25,364,Night,0
4055,49,Male,Desktop,Electronics,7,13,79,Afternoon,0
4056,49,Male,Desktop,Electronics,9,5,591,Afternoon,0
4057,23,Female,Tablet,Food,17,14,492,Morning,1
4058,55,Female,Tablet,Fashion,14,11,68,Morning,0
4059,34,Male,Mobile,Fashion,19,25,398,Night,0
4060,27,Male,Mobile,Electronics,12,26,360,Morning,0
4061,44,Female,Desktop,Electronics,9,14,348,Morning,1
4062,52,Female,Desktop,Electronics,8,25,445,Afternoon,1
4063,38,Male,Tablet,Travel,12,7,459,Afternoon,0
4064,42,Female,Desktop,Travel,2,24,386,Afternoon,1
4065,45,Female,Desktop,Fashion,2,17,400,Morning,0
4066,32,Female,Tablet,Fashion,0,4,490,Night,1
4067,21,Female,Tablet,Electronics,1,10,123,Night,1
4068,46,Female,Tablet,Travel,10,10,181,Morning,0
4069,26,Female,Tablet,Food,13,15,27,Night,0
4070,44,Female,Mobile,Travel,9,20,244,Morning,1
4071,43,Male,Tablet,Fashion,6,12,319,Night,0
4072,36,Male,Tablet,Travel,0,9,290,Morning,1
4073,45,Female,Desktop,Fashion,6,3,205,Afternoon,0
4074,34,Female,Desktop,Electronics,14,15,124,Night,0
4075,58,Female,Desktop,Food,10,12,406,Afternoon,1
4076,59,Male,Mobile,Electronics,5,26,572,Afternoon,0
4077,37,Male,Tablet,Electronics,6,15,427,Night,0
4078,57,Female,Tablet,Food,6,26,293,Morning,0
4079,56,Male,Mobile,Food,0,1,594,Afternoon,0
4080,40,Female,Tablet,Food,9,15,337,Afternoon,0
4081,49,Female,Desktop,Fashion,14,11,350,Morning,1
4082,50,Female,Mobile,Electronics,7,5,230,Morning,1
4083,22,Female,Tablet,Fashion,18,7,18,Night,0
4084,51,Female,Mobile,Food,2,12,91,Night,1
4085,57,Female,Mobile,Fashion,14,20,303,Morning,1
4086,28,Female,Tablet,Food,3,25,384,Afternoon,1
4087,20,Male,Desktop,Travel,5,6,543,Morning,1
4088,50,Female,Tablet,Food,9,22,424,Night,0
4089,28,Male,Tablet,Electronics,17,3,108,Afternoon,0
4090,33,Female,Desktop,Electronics,15,10,391,Afternoon,0
4091,35,Female,Tablet,Electronics,17,26,513,Night,1
4092,47,Male,Tablet,Fashion,5,21,456,Afternoon,0
4093,27,Male,Tablet,Electronics,18,26,353,Morning,0
4094,35,Female,Mobile,Food,16,22,434,Night,0
4095,55,Male,Mobile,Travel,17,4,315,Afternoon,1
4096,36,Female,Mobile,Electronics,12,13,157,Night,1
4097,53,Female,Tablet,Fashion,6,19,463,Afternoon,0
4098,30,Male,Desktop,Travel,19,5,42,Morning,1
4099,20,Male,Mobile,Electronics,11,23,510,Night,1
4100,27,Male,Desktop,Electronics,1,27,328,Afternoon,0
4101,55,Male,Tablet,Travel,11,22,202,Morning,0
4102,18,Female,Mobile,Electronics,11,18,189,Morning,0
4103,44,Male,Tablet,Fashion,3,1,527,Morning,0
4104,25,Male,Desktop,Food,3,21,400,Afternoon,1
4105,59,Male,Mobile,Food,17,21,530,Afternoon,1
4106,34,Male,Mobile,Travel,15,28,366,Morning,1
4107,26,Male,Mobile,Food,13,16,582,Morning,0
4108,23,Female,Mobile,Electronics,16,16,473,Morning,1
4109,42,Female,Desktop,Electronics,16,16,108,Morning,0
4110,56,Male,Mobile,Fashion,2,28,157,Morning,0
4111,45,Male,Tablet,Food,5,22,579,Afternoon,0
4112,50,Female,Mobile,Travel,12,19,325,Night,1
4113,54,Male,Desktop,Electronics,8,16,191,Night,1
4114,26,Female,Mobile,Travel,8,1,556,Night,0
4115,35,Female,Desktop,Electronics,7,20,312,Afternoon,0
4116,38,Male,Desktop,Electronics,16,20,567,Night,0
4117,19,Female,Tablet,Fashion,15,10,13,Night,0
4118,55,Male,Mobile,Food,15,2,116,Night,0
4119,57,Male,Mobile,Fashion,18,14,84,Night,0
4120,53,Female,Mobile,Food,15,8,49,Morning,1
4121,54,Female,Tablet,Travel,13,6,128,Afternoon,1
4122,32,Male,Tablet,Food,19,28,82,Night,0
4123,45,Female,Desktop,Travel,13,3,561,Morning,0
4124,35,Male,Desktop,Electronics,13,16,213,Night,1
4125,51,Female,Desktop,Travel,13,17,105,Night,0
4126,39,Female,Tablet,Travel,11,12,288,Night,0
4127,28,Male,Tablet,Electronics,5,27,152,Night,0
4128,30,Male,Tablet,Travel,19,19,124,Night,0
4129,21,Male,Desktop,Travel,12,24,485,Morning,0
4130,39,Female,Tablet,Electronics,15,20,142,Night,0
4131,24,Male,Desktop,Electronics,8,3,177,Morning,0
4132,41,Male,Desktop,Electronics,1,13,254,Night,0
4133,21,Female,Mobile,Food,2,16,286,Afternoon,0
4134,45,Female,Mobile,Electronics,9,11,268,Morning,1
4135,32,Male,Mobile,Electronics,19,20,55,Night,1
4136,18,Male,Desktop,Travel,1,27,355,Morning,0
4137,20,Male,Mobile,Fashion,9,16,246,Night,0
4138,31,Male,Mobile,Fashion,7,20,62,Night,0
4139,55,Female,Mobile,Food,16,2,157,Morning,0
4140,18,Female,Tablet,Food,0,4,542,Night,1
4141,55,Male,Desktop,Fashion,5,27,99,Night,0
4142,55,Male,Mobile,Fashion,6,28,242,Night,0
4143,38,Male,Tablet,Electronics,14,25,60,Night,0
4144,46,Female,Tablet,Travel,17,4,403,Night,0
4145,22,Male,Tablet,Electronics,8,28,223,Night,0
4146,27,Male,Mobile,Food,7,17,460,Morning,1
4147,45,Female,Tablet,Fashion,9,1,348,Afternoon,0
4148,38,Female,Desktop,Food,3,1,360,Night,0
4149,24,Male,Tablet,Electronics,19,5,294,Morning,1
4150,20,Male,Tablet,Food,7,22,592,Afternoon,0
4151,37,Female,Tablet,Food,0,12,254,Morning,0
4152,36,Male,Tablet,Travel,7,6,559,Afternoon,1
4153,52,Male,Desktop,Food,11,6,593,Afternoon,0
4154,21,Female,Mobile,Electronics,14,25,235,Afternoon,1
4155,22,Female,Desktop,Travel,12,17,450,Morning,0
4156,18,Female,Desktop,Food,15,26,483,Afternoon,1
4157,21,Male,Mobile,Electronics,17,22,453,Night,1
4158,29,Female,Tablet,Fashion,0,13,421,Night,0
4159,44,Female,Mobile,Travel,16,8,255,Afternoon,1
4160,59,Male,Mobile,Food,15,24,592,Afternoon,0
4161,40,Male,Desktop,Food,4,12,509,Night,0
4162,42,Female,Mobile,Travel,19,15,559,Morning,0
4163,38,Female,Tablet,Electronics,9,19,126,Morning,1
4164,41,Male,Desktop,Food,5,29,373,Night,1
4165,42,Male,Tablet,Electronics,11,21,213,Morning,1
4166,49,Female,Desktop,Travel,9,26,360,Morning,1
4167,49,Female,Tablet,Food,16,20,328,Afternoon,1
4168,22,Male,Mobile,Fashion,1,28,368,Morning,0
4169,53,Female,Mobile,Fashion,18,17,526,Night,1
4170,59,Male,Mobile,Fashion,19,9,498,Morning,1
4171,59,Female,Tablet,Travel,5,21,116,Afternoon,1
4172,56,Male,Desktop,Food,12,18,181,Night,1
4173,33,Male,Desktop,Travel,8,28,528,Night,0
4174,50,Female,Desktop,Food,11,2,537,Night,0
4175,38,Female,Mobile,Fashion,17,11,329,Afternoon,1
4176,26,Male,Tablet,Fashion,7,23,46,Night,0
4177,23,Female,Desktop,Electronics,17,20,508,Afternoon,0
4178,52,Female,Tablet,Travel,1,17,274,Afternoon,1
4179,56,Female,Desktop,Travel,7,21,411,Morning,0
4180,39,Male,Mobile,Electronics,9,18,227,Night,1
4181,58,Female,Tablet,Fashion,8,15,339,Morning,1
4182,22,Female,Desktop,Fashion,17,7,195,Morning,0
4183,59,Male,Desktop,Travel,7,16,390,Afternoon,1
4184,40,Female,Desktop,Food,18,25,218,Morning,0
4185,34,Female,Desktop,Fashion,2,29,572,Morning,1
4186,29,Male,Mobile,Electronics,8,1,297,Morning,0
4187,40,Male,Desktop,Electronics,12,28,97,Night,1
4188,33,Female,Desktop,Electronics,8,18,145,Morning,0
4189,20,Female,Mobile,Travel,19,27,167,Afternoon,0
4190,47,Male,Desktop,Travel,11,22,164,Night,1
4191,39,Male,Tablet,Travel,12,8,472,Afternoon,0
4192,26,Female,Tablet,Travel,7,7,229,Night,1
4193,46,Female,Desktop,Electronics,14,25,468,Night,1
4194,54,Female,Mobile,Electronics,12,2,176,Night,0
4195,40,Male,Mobile,Travel,12,12,331,Afternoon,1
4196,30,Female,Mobile,Travel,16,16,571,Morning,0
4197,49,Male,Desktop,Electronics,14,9,521,Night,0
4198,40,Male,Desktop,Travel,18,20,96,Afternoon,0
4199,34,Male,Tablet,Travel,2,11,554,Night,0
4200,57,Female,Mobile,Travel,13,15,284,Morning,0
4201,38,Female,Desktop,Travel,9,3,150,Night,0
4202,19,Female,Desktop,Fashion,16,23,362,Afternoon,0
4203,54,Male,Desktop,Travel,7,21,14,Night,0
4204,23,Female,Mobile,Electronics,17,13,391,Afternoon,1
4205,35,Male,Mobile,Electronics,11,21,343,Morning,0
4206,47,Male,Tablet,Electronics,16,28,484,Morning,0
4207,39,Male,Mobile,Electronics,10,13,39,Night,0
4208,50,Male,Desktop,Travel,8,2,356,Morning,0
4209,47,Male,Tablet,Fashion,14,6,502,Afternoon,1
4210,34,Male,Mobile,Food,8,6,504,Night,1
4211,49,Female,Mobile,Food,11,12,397,Afternoon,0
4212,59,Male,Mobile,Food,10,4,262,Night,0
4213,31,Female,Mobile,Food,16,5,39,Afternoon,1
4214,27,Male,Desktop,Electronics,5,23,351,Night,1
4215,53,Female,Mobile,Travel,7,8,296,Afternoon,0
4216,51,Female,Desktop,Travel,9,6,406,Afternoon,1
4217,26,Female,Desktop,Food,14,21,518,Night,0
4218,59,Female,Desktop,Food,3,28,253,Afternoon,0
4219,45,Male,Tablet,Fashion,17,3,230,Morning,0
4220,28,Male,Desktop,Fashion,10,23,165,Afternoon,1
4221,31,Male,Mobile,Fashion,8,8,392,Night,1
4222,56,Male,Tablet,Electronics,8,19,329,Morning,0
4223,36,Female,Mobile,Travel,7,21,382,Morning,0
4224,32,Female,Desktop,Electronics,2,11,540,Afternoon,0
4225,45,Female,Mobile,Electronics,17,18,224,Afternoon,0
4226,41,Male,Tablet,Travel,13,10,376,Afternoon,0
4227,25,Female,Tablet,Fashion,2,26,123,Morning,0
4228,26,Male,Mobile,Travel,16,28,209,Morning,0
4229,50,Female,Mobile,Food,3,20,34,Morning,0
4230,50,Female,Mobile,Fashion,17,12,130,Night,0
4231,36,Female,Tablet,Travel,14,20,12,Night,0
4232,20,Female,Desktop,Electronics,18,28,454,Afternoon,0
4233,27,Female,Mobile,Travel,5,29,263,Night,0
4234,57,Male,Desktop,Fashion,14,8,29,Night,0
4235,59,Female,Tablet,Food,6,19,213,Afternoon,0
4236,18,Male,Mobile,Electronics,11,21,366,Afternoon,0
4237,46,Male,Mobile,Food,15,16,137,Morning,1
4238,51,Male,Tablet,Food,8,27,367,Morning,0
4239,30,Male,Mobile,Electronics,19,21,301,Afternoon,0
4240,18,Male,Desktop,Travel,4,18,183,Afternoon,0
4241,51,Male,Tablet,Travel,10,9,364,Night,0
4242,46,Male,Tablet,Food,1,4,46,Night,0
4243,30,Male,Mobile,Travel,15,9,319,Night,1
4244,46,Female,Tablet,Fashion,3,25,591,Afternoon,1
4245,56,Female,Mobile,Food,4,2,93,Afternoon,1
4246,41,Male,Mobile,Food,6,9,519,Morning,0
4247,43,Male,Tablet,Food,5,9,453,Night,0
4248,34,Male,Mobile,Fashion,9,18,429,Morning,1
4249,24,Female,Desktop,Food,13,11,214,Afternoon,0
4250,30,Female,Desktop,Travel,7,13,497,Night,1
4251,22,Male,Mobile,Travel,13,6,97,Morning,0
4252,43,Male,Desktop,Travel,13,9,261,Afternoon,1
4253,20,Female,Mobile,Travel,19,16,40,Morning,0
4254,24,Female,Desktop,Food,2,4,430,Night,0
4255,56,Male,Tablet,Fashion,0,2,70,Morning,0
4256,18,Male,Mobile,Electronics,8,7,588,Morning,0
4257,34,Male,Mobile,Travel,8,15,235,Afternoon,1
4258,42,Male,Mobile,Electronics,1,25,344,Night,0
4259,20,Female,Mobile,Electronics,15,6,588,Morning,0
4260,32,Female,Mobile,Food,7,11,120,Afternoon,1
4261,46,Male,Mobile,Travel,5,27,500,Night,0
4262,49,Male,Tablet,Travel,12,20,281,Afternoon,0
4263,43,Male,Tablet,Travel,0,17,43,Night,1
4264,33,Female,Desktop,Electronics,18,4,221,Afternoon,1
4265,42,Male,Mobile,Travel,14,19,309,Afternoon,1
4266,45,Male,Desktop,Travel,0,7,382,Afternoon,1
4267,26,Male,Desktop,Fashion,9,11,134,Morning,1
4268,18,Female,Tablet,Food,0,13,112,Morning,1
4269,46,Male,Desktop,Travel,11,27,129,Afternoon,0
4270,39,Female,Tablet,Travel,10,26,556,Night,0
4271,33,Male,Desktop,Food,16,21,340,Afternoon,1
4272,58,Male,Mobile,Food,3,28,318,Morning,0
4273,58,Male,Desktop,Electronics,6,3,579,Night,0
4274,24,Female,Tablet,Electronics,11,14,421,Morning,1
4275,31,Male,Tablet,Electronics,12,2,408,Afternoon,1
4276,46,Male,Tablet,Food,4,29,315,Morning,0
4277,36,Female,Desktop,Fashion,5,18,172,Morning,0
4278,36,Female,Desktop,Travel,1,5,74,Morning,0
4279,19,Female,Tablet,Food,6,13,225,Afternoon,0
4280,58,Male,Mobile,Fashion,13,13,35,Morning,0
4281,32,Female,Mobile,Food,13,24,593,Afternoon,0
4282,20,Male,Desktop,Fashion,9,24,53,Afternoon,0
4283,28,Female,Desktop,Food,3,14,99,Morning,0
4284,47,Female,Tablet,Food,2,12,142,Night,1
4285,57,Female,Desktop,Fashion,13,21,170,Morning,1
4286,35,Male,Desktop,Fashion,5,13,389,Morning,0
4287,19,Male,Tablet,Fashion,14,18,270,Morning,0
4288,49,Male,Tablet,Fashion,7,13,392,Night,0
4289,25,Male,Desktop,Fashion,4,4,378,Night,1
4290,39,Male,Mobile,Fashion,2,23,120,Afternoon,0
4291,23,Male,Desktop,Fashion,2,22,86,Night,1
4292,29,Male,Mobile,Fashion,12,10,218,Night,1
4293,57,Male,Mobile,Food,1,23,22,Morning,0
4294,53,Male,Mobile,Fashion,0,5,579,Afternoon,0
4295,32,Female,Tablet,Fashion,11,18,557,Afternoon,1
4296,45,Female,Tablet,Food,7,8,34,Night,0
4297,35,Male,Tablet,Food,18,14,555,Night,0
4298,19,Male,Desktop,Electronics,8,28,149,Morning,0
4299,30,Male,Tablet,Electronics,13,2,284,Night,0
4300,32,Male,Tablet,Fashion,17,28,379,Night,0
4301,37,Female,Desktop,Fashion,9,8,231,Afternoon,1
4302,46,Female,Desktop,Electronics,8,16,46,Night,0
4303,59,Male,Mobile,Electronics,5,7,138,Morning,1
4304,46,Female,Desktop,Travel,0,3,325,Afternoon,0
4305,20,Female,Desktop,Travel,4,29,332,Afternoon,0
4306,36,Male,Tablet,Fashion,9,4,442,Night,0
4307,20,Male,Mobile,Travel,12,29,227,Morning,1
4308,31,Male,Mobile,Electronics,3,7,257,Afternoon,0
4309,57,Male,Desktop,Fashion,0,4,120,Morning,1
4310,21,Female,Tablet,Food,1,9,156,Morning,0
4311,28,Male,Tablet,Food,3,23,353,Night,1
4312,48,Female,Tablet,Electronics,16,17,518,Morning,0
4313,49,Male,Tablet,Travel,9,17,514,Afternoon,0
4314,44,Female,Desktop,Food,11,20,561,Night,0
4315,47,Male,Tablet,Travel,1,14,143,Afternoon,0
4316,19,Male,Mobile,Food,2,14,473,Morning,0
4317,26,Female,Mobile,Travel,13,29,200,Morning,0
4318,45,Female,Desktop,Food,14,25,172,Night,1
4319,48,Female,Tablet,Food,12,13,465,Night,0
4320,51,Male,Tablet,Fashion,8,4,70,Afternoon,0
4321,32,Female,Tablet,Fashion,1,13,14,Afternoon,1
4322,42,Female,Tablet,Electronics,18,21,46,Morning,0
4323,53,Female,Desktop,Food,15,17,469,Night,0
4324,25,Female,Tablet,Travel,10,15,226,Morning,0
4325,26,Female,Desktop,Food,11,18,148,Morning,1
4326,54,Female,Tablet,Travel,0,11,108,Afternoon,0
4327,56,Female,Tablet,Travel,1,4,273,Afternoon,0
4328,49,Female,Mobile,Food,15,28,233,Afternoon,0
4329,34,Female,Desktop,Travel,1,20,20,Night,0
4330,52,Male,Mobile,Electronics,18,11,336,Afternoon,0
4331,54,Male,Desktop,Fashion,9,10,359,Night,0
4332,36,Female,Tablet,Travel,18,22,388,Morning,0
4333,46,Male,Tablet,Food,9,13,240,Night,0
4334,24,Male,Desktop,Fashion,15,22,150,Afternoon,0
4335,45,Female,Mobile,Electronics,12,8,58,Night,0
4336,26,Female,Desktop,Travel,15,28,460,Night,0
4337,45,Female,Desktop,Travel,17,13,500,Afternoon,0
4338,23,Female,Tablet,Fashion,7,9,214,Afternoon,0
4339,46,Female,Mobile,Travel,17,1,418,Morning,0
4340,34,Female,Desktop,Food,12,1,416,Night,0
4341,33,Male,Mobile,Fashion,6,15,60,Morning,0
4342,40,Female,Mobile,Fashion,17,22,184,Morning,0
4343,48,Male,Desktop,Travel,5,4,270,Night,1
4344,20,Female,Mobile,Electronics,8,27,489,Morning,1
4345,38,Female,Tablet,Electronics,5,20,232,Night,0
4346,43,Male,Tablet,Electronics,17,1,278,Morning,0
4347,53,Female,Tablet,Electronics,16,25,327,Morning,0
4348,59,Female,Tablet,Fashion,11,12,394,Night,0
4349,54,Male,Mobile,Fashion,2,11,595,Afternoon,1
4350,39,Female,Tablet,Travel,4,19,228,Night,0
4351,59,Male,Desktop,Electronics,6,15,63,Afternoon,0
4352,29,Female,Tablet,Electronics,9,21,209,Night,0
4353,59,Female,Desktop,Travel,9,10,348,Night,0
4354,30,Male,Desktop,Travel,18,1,314,Afternoon,0
4355,28,Female,Tablet,Travel,3,24,254,Afternoon,0
4356,33,Male,Tablet,Food,9,3,217,Night,0
4357,25,Male,Mobile,Travel,17,14,520,Night,0
4358,57,Male,Desktop,Travel,2,15,268,Night,0
4359,57,Female,Tablet,Food,2,1,389,Afternoon,1
4360,19,Female,Mobile,Electronics,4,10,172,Night,0
4361,47,Male,Tablet,Fashion,15,22,350,Afternoon,0
4362,47,Female,Tablet,Electronics,19,1,585,Morning,0
4363,29,Female,Tablet,Fashion,12,15,539,Afternoon,1
4364,27,Female,Desktop,Fashion,10,3,43,Morning,0
4365,28,Male,Tablet,Travel,12,21,332,Night,0
4366,32,Female,Mobile,Travel,18,20,190,Night,0
4367,33,Male,Tablet,Food,5,23,356,Afternoon,1
4368,34,Female,Tablet,Electronics,12,22,201,Morning,1
4369,43,Female,Mobile,Electronics,3,12,588,Night,0
4370,19,Male,Mobile,Fashion,4,19,255,Night,0
4371,29,Female,Desktop,Travel,18,16,254,Morning,0
4372,43,Male,Desktop,Travel,4,27,142,Night,0
4373,40,Female,Desktop,Electronics,13,8,206,Night,1
4374,35,Male,Desktop,Food,3,24,356,Afternoon,1
4375,49,Female,Mobile,Travel,11,14,58,Night,0
4376,55,Female,Tablet,Food,5,18,73,Morning,1
4377,20,Female,Tablet,Electronics,18,23,113,Night,0
4378,55,Male,Tablet,Electronics,9,1,222,Afternoon,0
4379,20,Male,Desktop,Food,0,2,526,Night,0
4380,47,Male,Mobile,Travel,15,24,128,Morning,0
4381,18,Female,Mobile,Electronics,3,12,251,Night,0
4382,47,Male,Mobile,Fashion,8,17,289,Morning,0
4383,49,Male,Tablet,Electronics,17,2,433,Afternoon,0
4384,45,Male,Desktop,Travel,16,28,372,Night,0
4385,38,Male,Mobile,Fashion,14,17,315,Night,1
4386,30,Male,Desktop,Electronics,18,21,495,Afternoon,1
4387,44,Male,Mobile,Travel,6,7,323,Morning,0
4388,53,Male,Desktop,Travel,17,6,522,Morning,0
4389,24,Male,Mobile,Electronics,5,6,176,Night,1
4390,39,Male,Desktop,Travel,18,22,403,Morning,0
4391,27,Male,Mobile,Food,11,8,72,Morning,0
4392,56,Female,Mobile,Fashion,2,5,281,Night,0
4393,32,Female,Desktop,Food,0,15,46,Morning,0
4394,32,Male,Desktop,Electronics,4,26,25,Morning,0
4395,21,Female,Tablet,Food,0,7,352,Night,0
4396,49,Female,Desktop,Electronics,7,3,355,Night,1
4397,40,Male,Mobile,Electronics,6,25,548,Morning,0
4398,23,Male,Mobile,Travel,14,10,242,Night,0
4399,41,Male,Desktop,Travel,10,3,585,Morning,0
4400,37,Female,Tablet,Electronics,17,14,425,Morning,0
4401,54,Male,Desktop,Fashion,13,22,276,Morning,1
4402,37,Female,Mobile,Fashion,8,3,335,Morning,0
4403,29,Male,Mobile,Fashion,4,1,452,Night,1
4404,50,Female,Tablet,Food,3,1,569,Night,0
4405,45,Female,Desktop,Electronics,11,19,85,Afternoon,0
4406,25,Male,Mobile,Travel,0,4,256,Night,0
4407,18,Male,Mobile,Food,12,2,589,Afternoon,0
4408,54,Female,Mobile,Food,0,25,322,Morning,0
4409,39,Female,Desktop,Travel,2,11,585,Night,0
4410,23,Male,Desktop,Electronics,7,24,352,Morning,1
4411,38,Male,Tablet,Food,17,12,191,Afternoon,1
4412,49,Female,Mobile,Electronics,15,13,408,Night,0
4413,52,Male,Mobile,Electronics,19,16,250,Night,0
4414,32,Female,Tablet,Electronics,19,16,301,Night,0
4415,22,Male,Mobile,Travel,15,19,63,Night,0
4416,23,Male,Tablet,Electronics,1,23,154,Morning,0
4417,42,Male,Tablet,Food,16,20,365,Night,0
4418,57,Female,Mobile,Travel,9,21,486,Afternoon,0
4419,46,Male,Desktop,Travel,6,20,31,Night,0
4420,24,Female,Desktop,Food,9,9,340,Afternoon,0
4421,57,Male,Desktop,Travel,18,16,301,Afternoon,1
4422,30,Female,Desktop,Food,19,27,245,Morning,0
4423,55,Female,Mobile,Fashion,8,7,38,Night,0
4424,35,Male,Tablet,Food,16,13,169,Afternoon,0
4425,19,Female,Tablet,Travel,8,4,539,Night,0
4426,25,Female,Mobile,Food,8,13,559,Morning,1
4427,28,Female,Desktop,Fashion,4,8,110,Morning,0
4428,50,Female,Tablet,Electronics,6,2,299,Night,1
4429,55,Male,Mobile,Electronics,10,7,386,Afternoon,0
4430,44,Male,Mobile,Electronics,7,11,182,Morning,1
4431,37,Male,Desktop,Travel,13,17,352,Afternoon,0
4432,29,Female,Mobile,Fashion,1,24,588,Afternoon,1
4433,48,Female,Tablet,Food,9,29,200,Night,0
4434,44,Male,Tablet,Food,15,14,448,Morning,0
4435,49,Male,Mobile,Food,15,28,564,Night,0
4436,27,Female,Tablet,Food,18,13,352,Night,1
4437,20,Male,Mobile,Travel,10,15,134,Night,1
4438,44,Male,Tablet,Travel,5,22,561,Afternoon,0
4439,52,Female,Desktop,Fashion,5,28,369,Night,0
4440,48,Male,Tablet,Food,6,21,512,Morning,0
4441,32,Female,Desktop,Electronics,15,25,182,Afternoon,0
4442,33,Male,Desktop,Travel,12,9,403,Night,1
4443,30,Female,Mobile,Fashion,2,3,470,Morning,0
4444,52,Female,Desktop,Fashion,8,25,129,Night,0
4445,28,Female,Tablet,Travel,2,13,282,Night,0
4446,38,Female,Tablet,Electronics,5,13,367,Night,1
4447,28,Female,Desktop,Electronics,16,9,395,Afternoon,0
4448,47,Male,Mobile,Food,2,18,328,Night,0
4449,52,Male,Desktop,Travel,1,5,270,Morning,1
4450,39,Male,Tablet,Electronics,11,11,290,Night,0
4451,55,Female,Tablet,Travel,5,2,338,Night,1
4452,48,Male,Desktop,Fashion,9,17,133,Afternoon,0
4453,31,Female,Desktop,Fashion,10,23,485,Night,0
4454,41,Female,Desktop,Fashion,15,20,287,Morning,1
4455,49,Male,Tablet,Travel,15,21,102,Morning,1
4456,53,Female,Tablet,Food,17,4,556,Night,0
4457,49,Male,Tablet,Food,8,22,137,Morning,0
4458,32,Female,Mobile,Electronics,18,27,541,Morning,0
4459,52,Female,Tablet,Travel,1,18,176,Night,0
4460,20,Male,Tablet,Food,0,24,245,Morning,1
4461,33,Female,Mobile,Travel,15,20,41,Morning,1
4462,22,Male,Mobile,Food,17,8,240,Night,1
4463,38,Female,Mobile,Fashion,2,19,200,Afternoon,0
4464,27,Male,Mobile,Fashion,0,12,517,Afternoon,0
4465,36,Female,Mobile,Electronics,5,28,466,Night,0
4466,42,Male,Mobile,Fashion,18,11,264,Afternoon,0
4467,21,Male,Desktop,Food,18,16,288,Afternoon,0
4468,46,Female,Desktop,Electronics,10,5,65,Afternoon,1
4469,36,Male,Desktop,Electronics,7,28,115,Afternoon,0
4470,19,Female,Desktop,Fashion,4,3,590,Night,0
4471,27,Female,Tablet,Travel,19,12,201,Afternoon,0
4472,42,Male,Mobile,Fashion,8,15,287,Afternoon,0
4473,37,Male,Tablet,Fashion,14,16,553,Night,1
4474,36,Male,Mobile,Electronics,13,13,184,Night,0
4475,40,Male,Mobile,Fashion,3,7,94,Afternoon,1
4476,41,Male,Tablet,Food,7,15,225,Morning,0
4477,28,Female,Desktop,Electronics,19,3,23,Night,0
4478,51,Male,Tablet,Fashion,16,12,46,Night,1
4479,45,Female,Tablet,Travel,1,8,36,Afternoon,0
4480,22,Male,Mobile,Food,19,25,585,Morning,0
4481,22,Male,Mobile,Travel,15,29,79,Night,0
4482,38,Male,Mobile,Food,9,12,163,Night,0
4483,29,Female,Desktop,Travel,1,18,447,Night,0
4484,21,Male,Tablet,Fashion,10,3,280,Morning,0
4485,59,Female,Tablet,Food,9,12,550,Night,0
4486,37,Female,Desktop,Electronics,18,29,83,Night,0
4487,55,Female,Tablet,Electronics,13,23,580,Morning,0
4488,42,Male,Tablet,Travel,10,21,158,Night,0
4489,31,Female,Mobile,Travel,8,26,515,Morning,0
4490,28,Male,Desktop,Travel,6,23,19,Morning,0
4491,49,Female,Mobile,Food,14,2,511,Morning,0
4492,28,Male,Desktop,Electronics,19,14,71,Afternoon,0
4493,35,Female,Mobile,Fashion,16,14,397,Night,0
4494,44,Male,Tablet,Food,2,4,241,Night,0
4495,35,Male,Desktop,Travel,14,17,593,Night,0
4496,40,Male,Desktop,Electronics,13,15,537,Morning,0
4497,28,Female,Mobile,Travel,7,16,559,Afternoon,0
